bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0.0,112.59876581324181,96.15206793362943,110.93245463093523,53.517836011367095,59.68131505349374,203.3346681460674,208.59754114873317,66.27976152343814,55.245238130933835,45.43145452691173,51.54342716808874,53.09478729920443,121.26494141663221,55.54335956785233,68.42294934469469,53.32339962494399,90.23588119858647,89.03074734403899,77.66408421444308,73.4996147579323,92.16107245627673,71.40025275546165,398.78379605933856,338.99327686193817,50.06030211930736,55.18270162856379,57.73919292375121,115.70566515349755,199.45071908482691,163.1333837975921,187.92169062959047,56.717814002271744
0.0,110.72362577130583,82.22065276863434,127.80968290033485,69.06037769284767,63.22020576648686,208.41341254929156,215.21828314208517,66.9043423816011,61.629449588888164,45.20031747799886,50.575937784984774,54.97143632864074,136.77814871369156,55.53061655830201,69.1417220607954,61.98873992233127,91.86248987398184,86.3413705212281,89.66551012632934,97.68165845498754,81.16519914446444,70.61225062329866,532.3384242409761,467.0372580012405,59.1406993344785,68.41083964445882,64.55742036162619,122.26193383719904,193.51106994612383,136.0481206474321,195.11569532051527,60.995746320323924
0.0,100.62026424374201,99.89377512104694,111.40659231308621,58.79275555321411,59.260267548829056,169.20882442618012,191.07342458581434,70.44528433039714,56.46944360395564,42.72793553092996,56.75264051399326,65.74371278609546,119.70741470712142,66.3781101932363,56.57712175346325,59.12857035627321,75.82384108328367,96.0508694672772,82.34774300928623,75.35937064687808,83.57474206108871,82.04801404691115,467.39204917420903,456.86192238045714,56.09743292851809,68.91305171906875,65.19026285067983,103.90026075442401,152.3615395153539,136.03302420503093,218.04545414501163,60.03409983706839
0.0,96.817710511387,101.57182246209001,122.40063258471525,55.0061250355175,61.48275586998438,151.5226152617644,215.4136116911027,57.301688829880284,58.62072440245122,42.806544913738385,72.85776825999827,65.28520839059358,101.4796439052136,56.240759429854364,55.06987727479548,60.28659194908597,90.92017375879114,85.68566038268175,95.9879830304024,84.09670942720129,86.44830184902582,80.28922282248463,357.91134147571904,465.84124610990415,58.936284480280264,51.119149294637495,67.38093711876384,133.51995041686314,187.5017721228748,139.3608799723434,202.9189226391384,68.19567268713215
0.0,91.04762307654053,82.21653441360394,121.9557796339475,53.036358106006965,65.84138425106613,208.64316509171437,176.53626680079307,55.62832401357666,65.64988313064413,38.89303696334308,68.8120505675527,53.49643995661956,138.84620890654958,54.63825116526503,64.1051146575973,59.48333838434942,89.83801260002133,95.33571009513508,83.18586923321122,90.97726249276444,94.22296113773919,95.56500542429362,413.5147445486068,351.1805530951532,56.000945801918945,50.59250683125941,52.256723747169744,103.56648636623356,200.2397462099483,171.00948422587805,196.43395764922562,59.28920619464835
0.0,98.08356401935228,96.79103113080954,94.31703210509295,62.40924380315754,62.90458187636714,197.43336457654615,210.98358280322148,64.99928135041841,64.81089730979053,49.9947681856575,52.83848914205679,59.55265817358068,123.15323762242325,61.11642205883045,60.64644668298707,61.14831475978151,121.57037148057466,87.04795726752985,75.74940316537688,83.13379993901896,87.3927130707652,99.78408754963729,409.04678064101597,419.3304679683488,61.59804086789991,53.17088849596278,57.58124202809923,120.45124776333506,223.55738976143658,147.57362566819063,219.65561110997152,54.141928856340755
0.0,99.333381203694,72.51700532609284,128.56961238838895,53.014240247625686,57.06463059330855,255.8731325825569,170.2469187384959,63.00586229600296,70.39558157710516,40.92510726728504,61.43211189860888,54.011822854252316,123.95958998189963,58.705107100974566,66.27675598094034,61.04213623748283,96.21225554780426,77.61227195598585,79.41678844939622,81.22621670883171,86.53000265015962,85.96743619805108,407.87161739601964,426.6670447343122,57.62929748563262,62.46474867907191,60.21199993269212,109.14425313942894,234.12127224681151,152.48623354453238,267.7004110243274,61.91529664896489
0.0,99.68837679175566,94.42324068810784,132.59956049124608,62.80261345491182,62.940033451131,186.91668201449318,205.49557471999697,56.96098554065891,59.891014557649996,54.87709278068162,66.17040018870317,49.53349461932341,116.72566003673057,62.99904991467146,68.28503499371453,63.116858041800526,95.61961189856855,103.83922551069944,91.7408516011495,103.02778224435941,86.37556369550487,84.01218119064234,474.8151503327931,440.00680554278,62.73539606175726,61.75427581976964,73.73830872952493,130.1379923156687,217.0405887289808,150.70654001566717,171.48996445060573,61.90416516635396
0.0,86.05702588252177,104.77634739002804,126.75352354551929,54.03247761180604,69.95100399279528,185.0824484012661,207.1988127742848,59.35870792251795,59.27899979008324,41.1247187523206,60.25474232902499,62.534694637923955,99.94428695813511,62.363989694018116,60.58459584612793,62.64513768396118,96.49972811429076,90.78922981111256,90.92799010082457,105.64684607189709,96.12746806003076,81.99354251043741,380.373912473348,391.4200885927426,58.99366156537921,59.261840604851436,63.09464158575524,136.06342604757003,182.4466843340537,164.18947395380218,195.25092773095975,49.70869910725162
0.0,123.57922266478482,100.46298636590925,111.93140449799097,51.54528527462195,57.26750363654495,257.54540340379486,152.51598224929756,65.27765229770681,65.61076387367336,43.26846624307777,61.028485985845926,55.80569927550616,116.64007779673013,58.28161507595212,58.12124352938731,69.57161937570291,73.50976278547147,93.50407935632619,80.98402479861298,88.71524179194871,82.89380328522493,90.29643803208307,425.23608341011385,409.7401134254803,62.51045083666229,57.649004325341565,63.86802276095079,124.56725614136744,237.30649567503534,145.9819341958336,200.28606632187476,59.10376361883665
0.0,85.02959214765379,98.39419632724014,93.13930344439017,64.41616911551793,70.32789792657248,200.99285704520886,219.5385444044631,61.645321257406394,49.766215753165156,43.25248569736063,60.69601702180469,59.252594050937475,111.13414147038158,56.69336803219385,61.69869407611539,61.36465359037913,92.43748380372384,77.36592338738984,86.62791314833026,72.9412407579001,93.16992000040392,73.39968902209046,393.1828208452529,443.60196536995244,60.88310244673553,64.1946819087092,57.46209423847751,106.13029301915941,223.980796913706,129.44718967704202,210.1047549920387,61.09541572216157
0.0,99.46502658100073,94.72072992716383,105.404337138593,64.05019543607683,54.56439401157595,208.3917449988502,211.06787143520097,49.0942955925966,54.64186904922564,41.81652738575592,66.58456457003258,61.72638122752556,115.79703342017288,63.22175100721615,57.87643892388482,55.44310971183838,85.78744780700389,95.54540698681069,80.18361008567877,102.73494847337562,84.92002981291894,86.71730725800255,433.5541671147629,476.31487651404007,57.45962408386987,65.78279331587481,69.30125491350364,134.02714063064434,214.9322178118144,160.4688266459995,241.99562047700027,62.31822679686584
0.0,121.23332568395655,86.97651028435467,97.38495017523391,65.25014461181374,60.965511019073226,205.49720363768705,215.23322500495848,57.26654367426397,64.11859627259524,42.60031555402747,65.48213277524175,65.50725576475669,134.16828724256686,64.10739431418368,56.49452022530594,59.565444614428856,95.48514732361967,101.16860239202956,96.48245087012076,85.91823452811713,97.23030559867095,87.71042078352065,404.97457975043346,411.2486899146533,71.1635187511743,67.39524218406817,59.575236042486125,136.93789947152308,216.62148148560573,148.71217720922354,220.1563267119654,59.7058337306913
0.0,113.24379966889009,93.07077194461252,127.23691876473339,58.84876750024086,52.537737181345726,220.5948212038741,214.64846824601136,52.612151081472895,61.84456815282701,47.45891739754877,62.10066816998298,62.199600313355724,117.48462704184706,65.07278255058517,72.51862867616155,63.38945070586334,86.98561523161806,90.84972185227281,88.44564620272283,98.97652042587681,70.02855054896816,78.78077048356509,514.5574925718493,396.0751298247115,51.81763093195207,61.219262532228925,64.30163002613101,136.27595139829208,229.71943573161315,138.6476981241444,206.98534310864602,62.11307483031654
0.0,108.82486754859872,88.38090549788413,125.59145028425843,57.849575164156434,67.55022483972813,172.37040309051451,202.9565291553935,64.27981246112552,69.96147664247869,42.55913360553948,55.45060903541355,62.559953962584885,114.67721635122656,50.81896506874993,64.81803372831769,56.08323682969888,99.44359701320849,85.9287416602314,105.28456347929418,65.44459975112184,66.7097065208162,86.4604507547239,451.2209571661711,361.4506314687036,60.18695818736243,57.23125348553399,56.06627324735912,106.61169230050622,156.6211525418123,164.26123901098222,223.4235776968312,58.76719969992201
0.0,94.33921782957995,103.67444187663102,146.82854935454418,76.85450925318335,64.68882410415651,212.8907694169087,204.99019986569638,48.89486025963944,61.372089849305084,48.3817195788361,58.433371056567964,64.75764298139005,134.34672915359684,62.08617545553837,58.84708040091372,67.68579220656771,91.511284193665,93.58493930085311,83.0530466085461,105.06571619432384,79.21106306643642,76.00793074887699,428.9367058985397,412.2728925879823,46.917335611510495,40.09647101928063,63.16523274568643,117.28051877068373,209.8756483357369,166.44493384249773,220.67704697611163,57.34483724074967
0.0,97.18495462813745,100.72979343874424,108.58633348478095,58.98385256576326,66.92799004824798,166.27983412796294,210.94496453943893,51.32329313365814,55.18987889328031,40.77005434124468,59.678027849615574,74.8801115973264,102.16135764361077,55.43362879857203,58.56924198430787,57.616947944743764,93.0642360698263,74.44120765309741,89.50079338186382,90.51565021582378,89.35385267064582,101.00920973923235,447.88850919875534,437.23658872110747,67.44372406023652,51.96373954334749,63.00250810143814,127.67472217475246,245.80047743573155,141.00071386014375,243.16170602684434,60.180412200801086
0.0,93.2636135857664,90.6285711573745,117.97248111807285,60.28116861545796,57.29873556477876,215.63516167496599,165.9266704535317,63.307595251199345,61.07924798034383,43.23783677441582,60.900742586848246,54.097265726806285,128.8333292716912,48.70731032189148,59.87330572036103,56.399754871774775,89.36732363186043,81.95459532827456,98.29367813714872,92.12576915363724,69.40913447148323,84.78832697095731,409.41062933810394,452.1259052794694,52.01367377932454,64.92224348164194,55.922901124610725,116.845595297384,220.62624146720182,148.28054887461528,213.64487553614052,62.53179876910738
0.0,124.82258012406123,75.17048703632508,127.98029666990442,57.11409037535113,69.03150129538295,232.66741788168883,205.43206143368002,71.49631623843462,56.638666772784795,36.54213518726025,52.548588741592354,56.96582136029629,106.0311684590706,69.04522338368402,57.793769029911765,64.79260200732823,102.03701786728809,98.11381728577423,106.09065180230841,96.44746647681231,75.16042263901667,86.2701676226946,372.8450737454033,420.0938615677095,51.04112571893974,53.39993870012547,55.4681388388801,125.52988440642574,177.68881333077948,136.0475772207378,175.57283829321776,58.88180951086615
0.0,98.93623015045618,85.98908243602315,116.9399467115345,63.55804989818424,62.771311884195796,219.2888877616821,221.89155663382212,50.855454707543586,74.80322455568758,54.213482434381824,52.527037797244276,49.17197233832847,113.37591823957949,49.22339885863654,60.90962881725475,58.73475991291311,94.82573775416498,85.21482427751103,101.36619706725752,77.43486805652594,97.93604369367924,95.11941332728875,433.6433662183467,374.08974713434316,55.54157183688952,70.6837627836393,63.603374303297564,111.43425238413316,175.52206948023712,140.3475184244277,204.9294698061923,61.78412206486322
0.0,111.6906031287,94.16093388452444,110.83078912360858,62.31311208113081,65.52009010112265,195.54555760322071,221.06062215212103,50.56878197342454,68.42722779676669,50.906026885807805,58.115604626629576,52.768164192053035,110.77000464291487,63.46620810723973,51.58834813921704,61.907910845634106,71.1519207656016,89.69119826305202,81.83202432032347,85.27002787046679,73.91157743712623,89.3124821882346,392.5131369941205,488.4947531884572,58.38306324896594,60.14288400054137,52.54913241256907,135.59973451827392,181.7770953933111,149.68740594997132,253.60232942288053,60.5092287419705
0.0,111.87112588489805,89.19039233452843,112.89324374493224,61.48972829260953,68.28490692363859,183.69800799006154,182.11473948409866,53.1738391277078,66.90636033158358,46.31351944664096,54.651971059628124,60.728862126720934,130.76387529624623,55.83469427800935,62.99397730337381,55.324444584755014,96.92582150152359,90.28159179676375,94.87285422756031,87.24279445305602,94.81484603716352,96.86751902473566,383.2366006284301,427.27775545148023,52.68745239658402,64.9481206977737,66.16529364981085,132.1975794632693,203.33984961425793,164.50815277668497,191.69151512035128,62.07546148197943
0.0,107.42913423871727,90.33711850897407,97.86150898836355,63.17993169475915,61.284858109298625,203.30540340944773,210.06767175785998,59.46300572983766,61.144233732279474,49.2451118623271,55.40545470339628,58.59020735082739,95.89069705521054,58.073870868229285,55.85197100556778,55.75368432531223,92.48201033074336,92.75091005246844,96.92949635819656,92.39297016011486,84.16012808036758,82.429437553098,377.22336084019855,466.232013249339,54.288018697558606,52.28694592901887,61.104069145542866,122.91641391855562,203.79153816925464,138.62300308831965,234.48315813150532,60.54496269586776
0.0,97.41182101790866,69.04115186592897,110.13891815428194,59.83582837946293,63.80426899689748,225.17292842084902,233.89519495447146,63.08934282436973,70.7721853507195,43.58455436885333,63.11857550725342,60.67721615669687,131.71302905543251,62.46324860312923,57.36128008662944,59.20546519771585,84.22238571475914,84.02496685815223,75.87245487761155,105.11698058461067,92.23637535584497,100.89718427510972,396.2062537456933,424.121518850358,69.10090609198618,63.50687783748314,60.18901158338369,126.62147192847334,190.7542594310514,160.62467936422354,176.85396070420506,60.004053188338254
0.0,95.58691098839729,92.96250975199705,89.07363788746638,61.22911418951398,59.77694439655832,213.85011108416282,203.92760786573407,65.71131970656755,61.06439624119228,40.373014517049214,65.29682726400884,54.87438370095109,105.51173949366442,67.13800020276621,66.70111986848566,59.991670669570524,86.00979222496574,75.80377699158512,89.45394027514932,89.73835197892011,109.90236900008054,93.30881341012349,365.3100433712704,435.20678551769197,56.8533655096777,57.28414458795536,63.795211707810104,119.59290304989685,196.69714009814297,152.21131760800384,231.7755537996963,65.65464996232136
0.0,118.00157087710322,84.04768718865118,105.5567031767756,66.57870134613282,67.84629970939584,183.86418987791936,207.97635296161215,61.30934092056808,48.89634063428694,37.06346504106307,63.64079669421162,64.70586653131866,114.11273064664995,57.37282388807751,60.87023338402811,60.85510265037593,84.35108527424387,88.84443219130267,86.52229932614362,79.71063574697038,86.20762189509804,91.57520370748128,389.19762556636164,420.06232489666496,63.07361288756236,60.19248334573076,54.42826206252651,153.7996907495559,169.79559147157767,125.11384925778177,229.80057842340722,56.53742577339664
0.0,95.53107928184346,86.89271622540507,131.51046392565493,62.42229666550967,59.8101571086794,234.6077321746671,210.25262539316756,61.097785300471735,62.31807846207066,49.32158967850671,59.5984111452409,67.29659895683734,133.5313322619807,65.2322809222738,69.04528192906392,56.25484613684034,83.20201145023238,79.96182438885106,89.93565587858701,99.54793807114402,102.7829740799243,92.87222223584719,364.0049743330229,440.0010268020119,53.86247210012523,56.630867828703856,70.48978842674809,114.3798778593238,196.84482482363788,173.4887814815757,216.59959957128547,60.82695219636179
0.0,96.64344519468439,91.80198633688175,139.49998391455128,61.89276628441878,70.05784897447667,207.78312472730164,220.54806126375414,65.46380541985924,54.47663957542558,46.171655073855455,64.32901567894929,64.1645237194081,113.18228760733017,60.89208176158024,61.03090509500631,56.899179497142434,96.78639174537767,82.2870103704266,83.78553558425838,93.70519257301498,70.76505898390394,85.7287094409968,327.1270679240832,341.1993796848154,57.49165011112862,58.01819344525561,62.84950764611198,122.76001993325312,195.1587165061075,176.57724274268534,210.49332941344514,56.07288154907474
0.0,114.5424280437408,88.37518305893254,106.45461009811604,60.24903356577721,61.22861819685372,248.1192814280999,194.14439146947853,47.47680183941384,48.97931341619177,46.49106359318717,57.801380163140095,52.02256058933905,125.09032175652072,66.08582888076602,66.85803040725081,68.25949029929319,91.37461558431802,84.33438152901763,100.43221346357208,87.4876617562363,87.712529793192,78.65973970532042,394.7996871008884,346.39454344520846,57.16299612869274,67.53123680856538,55.262992200442,125.22989708025452,200.5462252379532,170.17789005823056,210.86909019715102,60.929161127139466
0.0,107.04507064488203,94.93893948209463,118.14208957533693,62.65316339515523,66.96961493703029,226.3568204983968,194.00439373221846,57.49377424748788,62.524263017246774,44.65004744759355,58.77192492440748,62.78089912945509,108.42700734817623,56.95250428372455,55.71806596576086,61.00198091295889,99.92556388078965,79.56470731637509,77.36909297227866,83.68022496344972,87.57727339606238,100.92566592809578,499.26505399779523,445.34926005147975,69.32782815621935,57.721778591928214,60.576074890948085,114.72844081555971,219.14236070553903,140.8447864957484,191.5924859991918,54.011177140977736
0.0,85.46858623912962,97.55688334402105,119.25996537872722,71.85175094315093,67.22286365905441,192.598320734252,165.48739374986647,65.72278024009852,63.56110405696253,44.480564472730244,56.88269150732748,59.511866896023555,120.24235542916648,52.30610916144626,59.81394993156989,58.50907617907073,94.63818448199297,109.07946835478347,81.86279538776225,71.63456166112145,86.22626777459688,97.28378162526734,499.1480039004626,404.4254700639618,59.05674457653237,55.83172960971567,57.69351141489944,112.63982580523624,168.4605999650619,157.99769607184143,200.23802773581627,60.89292051797647
0.0,100.05654026998876,88.18214256514253,104.22616300268193,68.33836859884575,49.82571225900463,187.56726534113798,201.97317664842325,53.88166805735747,59.89358172722874,42.279505045361255,56.95557088551152,51.10735403368548,116.81717099860583,58.952114540545715,48.7105191127565,58.187750661072556,94.91000001381,92.33118912269988,88.50011321010722,78.85116980698457,81.72734900449645,91.76092497268665,402.85250408664433,349.33589156624816,66.68404362852601,58.210788634202856,62.86631823992878,131.167821647783,193.1027028923672,138.0116597509216,219.19189606383082,67.85687948571524
0.0,94.34004090519942,89.68266839090748,120.71832264535657,62.8260005012051,51.73497005848943,224.80017917098343,220.03348145418988,61.273621921730964,65.6994121950045,48.07642491824059,64.67289425089706,64.6844561510492,114.46886080761298,60.21510936362342,55.060156568950184,57.323459306258414,92.25065831047796,84.02090178126365,91.12034099202474,96.59044809190871,96.46423361461177,97.02845543482283,403.33039524692725,441.7469179947012,43.79202813157043,52.20970853818385,62.45589008837138,141.1117525869556,178.8866244057211,149.7925813847328,192.50774406178246,54.94781505332777
0.0,106.25786931363737,88.82791514243489,114.37739711870584,57.37160889262121,61.496705742402604,202.8619994413362,217.34145305215432,49.91560134455065,61.59812473966316,49.27403776771025,52.68269990519376,65.1775702956005,127.63086887537708,55.8097195261861,55.108766116172134,55.23436490511558,113.3573675691963,96.9089019129683,83.74105896001454,87.66119188102846,99.59249401215948,74.42358017530688,346.85610763535885,400.28907243279883,57.05535919459461,64.4817137934369,68.5946684365507,115.0734049033052,190.44165117590657,130.44206062493691,216.47222677676083,72.00067195896258
0.0,101.99636989723713,105.27771827957287,118.85099908696898,58.71522875553006,52.93351841884307,171.12404781146358,230.18224573407207,67.79483187330288,69.25638126754846,50.850813420138785,56.26833105953872,50.89524129659014,103.18910236075034,62.365881603223514,69.44906164523064,57.287625497847934,104.86494794840662,96.7661953269099,83.38212524356847,97.0616094120865,83.74503441626146,96.15513847966113,412.72549463526667,447.32354681120273,68.44874087807946,50.93037568173783,58.89478643461524,128.7996991182945,168.6902365366509,162.47034393120492,229.1062017839132,57.74918463916795
